-21.97,-44.158,2.7568054,0.48387095
35.8,-64.8325,2.8381171,0.3529412
114.54,-66.683,2.8585496,0.58536583
46.89,-40.064,2.960266,0.49019608
-3.58,-1.569,2.8752897,0.26086956
-85.43,27.7255,3.3969755,0.3409091
42.7,50.5975,2.6290329,0.76666665
22.55,75.408,2.8743157,0.41304347
-97.83,80.051,3.4766724,0.38
-17.41,58.1375,2.6584873,0.5
94.83,31.1775,3.2943573,0.62857145
22.95,33.564,2.8843212,0.625
16.84,27.732,2.8155086,0.22222222
-63.85,24.0475,2.7288353,0.0952381
-47.0,33.7125,3.376858,0.3265306
34.94,40.462,2.6565793,0.36363637
-4.41,35.5825,3.1535063,0.36666667
-79.46,21.2315,2.888377,0.36363637
-10.71,-11.8085,2.8835235,0.39285713
-116.61,-35.6375,3.7084997,0.34848484
-41.66,-65.2665,3.1476655,0.25
-16.79,-109.229,4.0907435,0.3859649
37.7,-152.623,3.2165675,0.6142857
-16.22,-168.9625,3.234442,0.33333334
9.56,-183.2515,2.8096864,0.3939394
-60.2,-172.966,2.9958663,0.36842105
1.21,-167.65,3.3289306,0.5
34.91,-156.66,2.8608863,0.8108108
-6.47,-146.8465,2.5194948,0.3448276
-56.85,-140.1065,3.0061672,0.3846154
-32.13,-144.6765,3.672971,0.375
37.76,-136.9715,3.2365417,0.4722222
53.48,-122.697,3.0349438,0.6388889
17.95,-106.5415,3.0482924,0.4
14.79,-88.8505,3.1968036,0.4857143
82.62,-59.9245,3.6897056,0.3265306
31.77,-10.2075,3.9420776,0.5555556
-16.32,36.504,2.8859096,0.26190478
-19.61,66.095,2.3536212,0.3030303
102.83,88.442,2.8469172,0.62222224
-90.54,117.4265,3.480094,0.46153846
-71.53,113.3665,2.7242725,0.3846154
71.84,91.3815,2.8156314,0.4375
-18.74,85.324,2.8998885,0.5217391
-21.61,79.568,2.8357778,0.25
-28.7,50.4835,2.8393989,0.51724136
-25.35,32.19,2.5377488,0.3809524
-4.13,24.4605,2.5596871,0.39130434
69.48,3.4895,2.8610482,0.60465115
13.44,-3.7875,2.462043,0.5714286
95.32,-7.568,3.9085395,0.70886075
50.2,7.186,3.5138,0.5641026
-50.21,36.428,2.2097151,0.28947368
24.72,60.8665,2.7518144,0.64705884
37.42,76.0585,2.5226824,0.8
-77.78,94.9165,2.4918592,0.44444445
-2.36,87.3925,2.827196,0.5588235
52.43,71.0635,2.2806861,0.5555556
1.69,72.8575,2.6932776,0.4814815
11.11,68.9785,2.619455,0.34615386
-26.86,64.423,3.3251288,0.45
-36.42,66.8675,3.094269,0.55263156
6.17,60.7445,3.10793,0.45238096
-6.26,48.649,2.2956681,0.6785714
-21.69,34.343,2.391461,0.61904764
161.56,13.4805,4.1696973,0.43333334
58.79,20.787,2.8079276,0.53571427
39.11,42.93,3.1562328,0.49019608
97.09,69.499,4.154476,0.54761904
-19.52,115.3555,3.727678,0.5822785
-61.78,163.6865,3.8054714,0.48235294
84.01,175.204,3.6008017,0.5507246
-84.26,190.073,2.8863442,0.29545453
-43.25,181.713,3.0517223,0.44680852
-8.26,148.682,3.076296,0.39534885
-29.46,120.488,3.7016053,0.37254903
-17.92,96.341,2.8209455,0.23076923
-40.05,52.586,2.9072037,0.4318182
23.37,22.2965,2.996112,0.5483871
-11.5,4.25,2.6486504,0.35714287
52.71,-14.4125,2.9569337,0.42857143
-0.28,-20.617,3.1504908,0.2857143
8.73,-25.1005,2.9134908,0.15789473
-19.94,-19.954,3.2631354,0.2631579
-28.18,-22.787,3.0355294,0.14285715
-36.98,-28.6335,2.8642604,0.4
11.93,-42.4925,3.280295,0.4117647
8.57,-50.8235,2.447838,0.45
4.93,-57.658,2.8705754,0.36842105
-2.51,-54.909,2.682897,0.44444445
52.9,-47.7455,2.6899643,0.7692308
-12.24,-28.338,2.5534163,0.2857143
-50.66,-9.9405,3.4356945,0.33333334
25.54,-5.0695,3.110916,0.7037037
-6.33,0.483,2.9166448,0.36363637
31.42,5.4515,3.0131798,0.26666668
8.28,3.081,3.050433,0.36842105
8.61,3.5025,2.80359,0.3
54.83,13.344,3.1163952,0.625
-26.78,27.4675,2.8109775,0.44444445
0.33,38.2635,3.804503,0.3265306
10.78,45.457,3.1284552,0.2
-53.77,52.035,3.1944368,0.10714286
-17.88,49.2615,2.8665936,0.17142858
3.95,31.845,3.0146978,0.30769232
-62.09,18.968,3.4569237,0.20833333
-26.84,-5.136,3.7176995,0.27272728
0.59,-33.8295,4.310232,0.3548387
-29.14,-51.2535,2.658759,0.4878049
-111.09,-69.2255,4.0697103,0.42168674
-23.95,-105.6105,3.5505698,0.5555556
58.86,-130.5235,2.7387953,0.7083333
37.84,-141.852,3.162327,0.6
-89.22,-150.1565,3.0222003,0.32258064
33.57,-164.74,2.8527656,0.5833333
-70.78,-151.274,2.7927198,0.34615386
4.8,-142.064,3.6883204,0.34042552
24.98,-143.488,2.218327,0.625
13.43,-148.3,2.4563289,0.5833333
-46.44,-130.5105,2.8347082,0.25
15.84,-127.74,2.746343,0.45833334
