37.82,-33.729,2.898983,0.59090906
20.53,-55.2435,2.7531357,0.5714286
-32.99,-42.581,2.5192454,0.47826087
103.29,-32.3705,2.5378358,0.7027027
43.31,-2.7645,3.6554725,0.46296296
-53.25,29.9255,3.1695986,0.61538464
33.96,45.404,2.3639503,0.61538464
-59.62,60.631,2.822983,0.45714286
53.19,71.663,2.7445455,0.6296296
12.6,63.1155,2.2320757,0.52272725
-28.26,52.1325,3.334049,0.5
-17.15,46.077,4.054854,0.5531915
-17.57,36.715,2.1297069,0.45
23.05,36.8865,2.9045596,0.44444445
-20.39,30.8655,2.6659398,0.5
11.64,23.563,2.4096234,0.6666667
39.89,21.3145,3.5821116,0.6666667
-16.43,21.3445,1.5993956,0.33333334
-41.64,21.9625,2.2690861,0.42857143
40.83,10.6125,3.257724,0.47619048
28.93,10.6715,2.6347187,0.625
-20.88,14.6315,2.5276659,0.47619048
48.58,8.5075,4.245015,0.6666667
14.44,11.461,2.9490352,0.6363636
-1.92,30.075,2.7340147,0.5
64.34,42.402,3.5519295,0.6363636
-43.22,55.9355,2.7458756,0.52380955
-67.1,68.862,3.3349879,0.29032257
57.87,59.028,2.980889,0.47826087
-6.19,57.6475,2.9724944,0.6315789
6.64,56.3515,3.0146964,0.36666667
6.09,41.7675,2.8241246,0.2857143
-30.7,35.881,3.0189378,0.4090909
10.75,37.8285,3.1562743,0.47619048
-5.93,30.9665,3.2187622,0.25714287
30.85,23.436,3.9410694,0.55
22.01,19.7875,4.1972737,0.6532258
-12.61,20.217,3.7532134,0.72727275
2.32,24.208,3.0366962,0.6666667
-47.96,24.314,2.7446103,0.1875
5.89,20.4515,3.4612727,0.38297874
-39.07,12.752,3.1793897,0.34615386
-6.97,-6.326,2.915259,0.39215687
21.02,-21.497,3.0013096,0.7586207
24.45,-33.259,3.2481787,0.57575756
53.42,-31.8555,2.502934,0.62068963
-4.79,-20.4,3.0876234,0.6363636
1.3,-3.915,1.9320372,0.4
36.09,10.8025,2.6960437,0.85714287
-25.47,29.625,3.1573527,0.3448276
26.42,39.4255,2.9804368,0.61904764
25.11,42.836,3.3293264,0.4390244
11.99,51.279,3.1894286,0.55
-20.63,59.692,2.7009249,0.3
22.17,58.33,3.0321124,0.5769231
79.04,65.0915,3.957682,0.47058824
12.54,79.9665,4.114286,0.59375
7.43,92.799,4.2692566,0.5675676
-59.07,103.7175,3.5922272,0.6904762
8.01,110.016,3.2930672,0.51724136
30.0,110.684,3.1229146,0.8666667
256.99,100.337,5.0942936,0.64705884
189.99,124.0515,6.025158,0.76125515
-202.97,174.4305,4.569401,0.48214287
-84.75,207.229,4.2972317,0.44347826
-55.19,226.9375,4.322795,0.43571427
-159.94,235.0405,3.8665059,0.31683168
8.61,167.5165,4.34408,0.40789473
-19.98,63.9885,3.5034492,0.45454547
-39.61,-0.1375,3.6210647,0.35714287
-127.53,-55.423,4.3396873,0.46616542
-0.91,-117.4805,3.9739995,0.5283019
-58.46,-146.4305,3.56261,0.47887325
-20.09,-186.122,3.9679835,0.5487805
27.97,-225.862,4.1159234,0.39215687
65.16,-251.183,3.2994423,0.5
-20.16,-237.2715,3.4201555,0.55813956
-34.44,-225.515,3.5142446,0.3409091
-38.63,-206.861,3.028533,0.34210527
-135.43,-192.937,4.574544,0.4117647
14.82,-204.5235,4.177386,0.62025315
74.62,-225.419,3.4047208,0.52
35.87,-218.322,4.0051794,0.4883721
-23.51,-189.457,3.4319005,0.33333334
3.31,-166.5425,3.156509,0.5
14.23,-120.283,3.0557072,0.2972973
60.6,-77.6105,3.126211,0.42105263
21.33,-48.767,3.5603197,0.51282054
24.2,-23.255,3.6955898,0.7297297
-79.98,9.5905,3.0334678,0.4074074
27.96,27.497,2.8451204,0.4642857
53.18,39.9605,2.923418,0.53846157
16.38,48.234,3.2084548,0.5714286
